,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
194,Dr Hakim Djaballah,@djaballh,2022-01-18T19:32:24.000Z,"Dr Hakim Djaballah
@djaballh
·
18 Jan","La politique de vaccination a échoué. Ils ont introdui #dosederappel & #passvaccinnal, mais à quel coût humain? Nous n'avons pas de données à long terme sur les conséquences de l'utilisation de ces #vaccins, en particulier chez les enfants. 1/
1",,1,,,[],https://twitter.com/djaballh/status/1483522682465386496
195,ECOMNEWS AFRIQUE,@EcomnewsAfrique,2022-01-18T09:50:00.000Z,"ECOMNEWS AFRIQUE
@EcomnewsAfrique
·
18 Jan","#Afrique: Le continent a reçu jusqu’à présent 563 millions de doses de #vaccins et 60 % ont été administrées. Si huit pays ont atteint le taux de couverture vaccinale de 40% fixé pour 2021, seulement 10 % des adultes sont totalement vaccinés.
1
3",,,1,3,['https://pbs.twimg.com/media/FJULxCQXMAQbaPv?format=jpg&name=small'],https://twitter.com/EcomnewsAfrique/status/1483376114772762629
196,L'Yonne Républicaine,@lyonne_fr,2022-01-18T15:23:45.000Z,"L'Yonne Républicaine
@lyonne_fr
·
18 Jan","#Vaccins : vers un rappel autorisé pour les ados vivant avec des personnes fragiles
#Covid19 #Santé #Médecine
>> https://lyonne.fr/paris-75000/actualites/vaccins-vers-un-rappel-autorise-pour-les-ados-vivant-avec-des-personnes-fragiles_14074202/…
1",,,,1,['https://pbs.twimg.com/media/FJZPCxKX0AggVy6?format=jpg&name=small'],https://twitter.com/lyonne_fr/status/1483460106851344392
197,lait bel,@baa3465dd891455,2022-01-18T17:21:42.000Z,"lait bel
@baa3465dd891455
·
18 Jan","Replying to 
@MoniquePlaza3
 and 
@VHPREUI
Albert Bourla le PDG de #Pfizer cette entreprise qui vous veut du bien a racheté #ArenaPharmaceuticals GmbH! 

Etape 1: Créer le problème 
Etape 2: vendre le remède 
Etape 3: Encaissez des milliards $$ 

C’est beau l’amour avec Pfizer 

#PassVaccinal 
#PassSanitaires 
#Vaccins
1
3",🦋 🌈 😉,,1,3,['https://pbs.twimg.com/ext_tw_video_thumb/1483489745846116358/pu/img/DmY8ltJdAtGxiF8-.jpg'],https://twitter.com/baa3465dd891455/status/1483489790754500609
198,🅼🆁🆅🅸🅽 🅷2🅶2,@MarvinLefvre1,2022-01-18T15:46:04.000Z,"🅼🆁🆅🅸🅽 🅷2🅶2
@MarvinLefvre1
·
18 Jan","#Covid19 : Les premières livraisons du #vaccin #Novavax attendues en France fin février

 #Covid_19 #COVID19France #Vaccins #vaccination #VaccinationCovid19 #VaccinationCovid #antivax #antivaxx #Santé #Sante
20minutes.fr
Les premières livraisons du vaccin Novavax attendues en France fin février
Vendredi, la Haute autorité de santé (HAS) a donné son feu vert au vaccin Novavax contre le coronavirus
1",🅰,,,1,[],https://twitter.com/MarvinLefvre1/status/1483465721963286541
199,Raymond Thiebaut,@RaymondThiebaut,2022-01-18T06:39:59.000Z,"Raymond Thiebaut
@RaymondThiebaut
·
18 Jan","Levée des brevets sur les #vaccins : une urgence vitale https://alternatives-economiques.fr/levee-brevets-vaccins-une-urgence-vitale/00101331?utm_campaign=sharing&utm_content=twitter…
Bastien Parisot
@BastienParisot
 · 16 Jan
 Quel mensonge ? Quelle contrevérité ?
Et non, il ne fait pas ""huer les vaccins"".

 Rappel : @JLMelenchon réclame depuis des mois la levée des brevets sur les vaccins.

Bref, cette polémique est mensongère, stérile et minable.
Show this thread
2",🐢 ➡ ➡ ⤵,,2,,['https://pbs.twimg.com/profile_images/1512509636708077572/OdplwBqs_mini.jpg'],https://twitter.com/RaymondThiebaut/status/1483328298402865152
200,Domusignis,@Domusignis,2022-01-18T07:08:51.000Z,"Domusignis
@Domusignis
·
18 Jan",".#Avortement jusqu’à 9 mois de grossesse. Le gouvernement a anticipé les effets secondaires des #vaccins. Le nb d’#handicaps explose !
1
1",,1,,1,[],https://twitter.com/Domusignis/status/1483335563197526016
201,ROBERT Alain Whistleblower In Vitro Fertilization,@blouseblanche59,2022-01-18T23:33:03.000Z,"ROBERT Alain Whistleblower In Vitro Fertilization
@blouseblanche59
·
19 Jan","#Bonsens
#Principedeprécaution
#Vaccins
#Enfants
#Parents
Si je vous disais que j'ai mis au point un super véhicule pour le bien de tous,qu'il est en phase d'expérimentation,doit encore passer aux mines.Monteriez vous avec moi pour un essai? Laisseriez vous y monter vos enfants?
5",,,,5,[],https://twitter.com/blouseblanche59/status/1483583242003435523
202,NTD Français,@NTDTVFrance,2022-01-18T18:59:04.000Z,"NTD Français
@NTDTVFrance
·
18 Jan","RU : manifestation du personnel de santé ; Nouvel appel à la désescalade du conflit Russie-Ukraine

Regardez la vidéo  https://bit.ly/3KpkoGn

#Russie #Ukraine #France #Vaccins #Autriche
#RoyaumeUni #Djokovic #PaysBas #Virginie
#Google #Espagne #Guet",👉,,,,['https://pbs.twimg.com/media/FJaAYnRXsAEC_eZ?format=jpg&name=small'],https://twitter.com/NTDTVFrance/status/1483514291265458179
203,JulienEco,@JulienResistant,2022-01-18T18:44:00.000Z,"JulienEco
@JulienResistant
·
18 Jan","Tandis que l'étau des mesures restrictives se desserre dans toute l'Europe, que fait #Macron : il met en place le #PassVaccinalDeLaHonte car il doit liquider ses stocks de #vaccins et faire plaisir au donneur d'ordres en France : l'entreprise #Pfizer.
Anonyme Citoyen
@AnonymeCitoyen
 · 18 Jan
L'Angleterre va supprimer son pass sanitaire, moins de deux mois après son instauration, en raison de la décrue de la vague Omicron. (Ministre de la Santé /The Times)
https://lindependant.fr/2022/01/15/covid-moins-de-deux-mois-apres-langleterre-va-enterrer-son-mini-pass-sanitaire-10048266.php…
Show this thread
1",,,1,,['https://pbs.twimg.com/profile_images/1358909880971780099/0c9iry5o_mini.jpg'],https://twitter.com/JulienResistant/status/1483510500898058241
204,Marlène Bouvier,@MarleneBouvier,2022-01-18T20:13:31.000Z,"Marlène Bouvier
@MarleneBouvier
·
18 Jan","Replying to 
@TPMP
128 900 #effetssecondaires déclarés à l'ANSM dont 24% de cas graves= 30 000 nvx malades qui remplissent les hopitaux à cause des #vaccins!!! 5700 lits ont été supprimés, 30 000 soignants virés, des traitements et des antibios sont interdits,  alors ça suffit le non vax baching!
2
5",,,2,5,[],https://twitter.com/MarleneBouvier/status/1483533030589444098
205,Ｆｏｆｏｘ.ｍｏｌｄｅｒ 2022,@2021_fofox,2022-01-18T14:18:12.000Z,"Ｆｏｆｏｘ.ｍｏｌｄｅｒ 2022
@2021_fofox
·
18 Jan","Pur fiction, prédiction ou manipulation, qui en est l’auteur? 30 ans de préparation? Pourquoi cette vidéo a été censurée de FB https://videopress.com/v/K7WpGg1x
#NousSavons #vérité #vaccins #StopDictatureSanitaire #ReveillezVous #
videopress.com
269010690_614662006545061_1525728143015387222_n-mp4",🦊,,,,[],https://twitter.com/2021_fofox/status/1483443609751932930
206,Tony Matricule N°11344,@AnthonyJouve1,2022-01-18T10:11:26.000Z,"Tony Matricule N°11344
@AnthonyJouve1
·
18 Jan","Replying to 
@adrenergique
Yep, et puis y a  thrombose et  thrombose.
Celles de #omicron ne rapportent que dalle.
Alors que celles des #vaccins valent des milliards.
6",,,,6,[],https://twitter.com/AnthonyJouve1/status/1483381510065508354
207,lecomte,@patfab44lecomte,2022-01-18T08:43:52.000Z,"lecomte
@patfab44lecomte
·
18 Jan","Les Fakenews de certains socialistes et de LREM. Présidentielle 2022 : Jean-Luc Mélenchon a-t-il fait huer la foule contre les #vaccins  ?
ladepeche.fr
Présidentielle 2022 : Jean-Luc Mélenchon a-t-il fait huer la foule contre les vaccins ?
Dimanche 16 janvier, lors de son meeting à Nantes (Loire-Atlantique), le candidat de la France insoumise à l'élection présidentielle Jean-Luc Mélenchon a dénoncé les causes de la crise sanitaire,...",,,,,['https://pbs.twimg.com/card_img/1511069605833367560/-08DshVB?format=jpg&name=small'],https://twitter.com/patfab44lecomte/status/1483359472642887680
208,llnpàv,@llnpav,2022-01-18T12:12:10.000Z,"llnpàv
@llnpav
·
18 Jan","Replying to 
@magiclove9813
 @d_lusionne
  and 2 others
Les #vaccins fonctionnent contre les effets graves mais pas longtemps et beaucoup moins avec #omicron mais ils sont nuls contre la #propagation ! Des complotisss?

https://letemps.ch/monde/loms-reclame-vaccins-plus-efficaces-lofsp-deplore-une-hausse-cas-inedite-nouvelles-11-janvier…
1",,,,1,['https://pbs.twimg.com/media/FJYjOzTXEAEq1Xi?format=jpg&name=900x900'],https://twitter.com/llnpav/status/1483411894710980614
209,Yannick AMOUR,@YannickAMOUR1,2022-01-18T13:41:40.000Z,"Yannick AMOUR
@YannickAMOUR1
·
18 Jan","#doctothon2 #Enfants #Vaccins #Masques #PCRtest 
Le Doctothon 2 – Spécial enfants
L’objectif de l’émission est d’alerter la population, et notamment les médecins, sur les risques de l’injection expérimentale, appelée « vaccin », pour les enfants.

==> https://youtube.com/watch?v=EA7AzAUN634…
1",,,,1,[],https://twitter.com/YannickAMOUR1/status/1483434416206761986
210,Démocratie & Liberté,@Deboutcitoyens,2022-01-18T11:30:31.000Z,"Démocratie & Liberté
@Deboutcitoyens
·
18 Jan","Replying to 
@olivierveran
Ce pass ne sert à rien et il n'a sauvé personne, au contraire il tue !! Ceux qui sont en réanimation sont soit des triples dosés soit des #covid secondaire ! Mais ces pseudos #Vaccins ne fonctionne pas , les chiffres, vos chiffres le prouvent ! #mensonges #manipulation
1
5",,,1,5,[],https://twitter.com/Deboutcitoyens/status/1483401412746821647
211,Banque mondiale AFR,@BM_Afrique,2022-01-18T19:35:02.000Z,"Banque mondiale AFR
@BM_Afrique
·
18 Jan","L'accès généralisé aux #vaccins contre la #COVID19 est d’une importance capitale pour le développement.

Afin d'accélérer la livraison de vaccins aux pays en #développement, l'Équipe spéciale multilatérale a plaidé en faveur de 8 champs d'action :
blogs.worldbank.org
Des solutions pour répondre aux besoins de la vaccination
Si donner accès aux vaccins est réalisable, cela exige une action immédiate.
2
4",,,2,4,['https://pbs.twimg.com/card_img/1511831119855030272/82yuRH0_?format=jpg&name=small'],https://twitter.com/BM_Afrique/status/1483523344658055189
212,Maurice BÉTRA,@BetraMaurice,2022-01-18T08:13:29.000Z,"Maurice BÉTRA
@BetraMaurice
·
18 Jan","Nüremberg
Dégoulinant d'humanité, nous nous sommes interdit d'éradiquer le Nazisme et ses adeptes jusqu'au dernier

Alors, aujourd'hui voyons refleurir
#FÜHRERPRINZIP
#Propagande #GOEBBELS
#vaccins #Mengele

Le fameux ""ARBEIT MACHT FREI""
est commué en

 VAX, PASS, MACHT FREI
Vieux Gréements
@GreementsVieux
 · 18 Jan
Replying to @BetraMaurice, @patrubicube2 and @valerieboyer13
Heuh...!
Les sketch de Bigard...
C'est vous qui les écrivez?",🤔 ➡ ⛪ 💚 😉,,,,['https://pbs.twimg.com/profile_images/1279366939773751297/LtuY2Qcs_mini.jpg'],https://twitter.com/BetraMaurice/status/1483351826628022274
213,Drapeau en berne,@LaStune,2022-01-18T21:20:00.000Z,"Drapeau en berne
@LaStune
·
18 Jan","#Raoult_didier en remet une couche : ""je ne crois plus au Père Noël"", les #vaccins ne permettent pas de contrôler l'épidémie, cela ne justifie pas d'insulter les gens et il faut revenir aux soins !
https://youtu.be/TKwox82_Utg

#COVID19 #France #PassVacinal #conseilconstitutionnel
youtube.com
Pourquoi OMICRON résiste-t-il au vaccin ?
Bulletin d'information scientifique de l'IHU - Nous avons le droit d'être intelligents !Pr Didier Raoult, Directeur de l'IHU Méditerranée Infection
1
1
4",🖕 🖕 🖕,1,1,4,[],https://twitter.com/LaStune/status/1483549759596118022
214,Ma santé facile,@masantefacile,2022-01-18T14:45:03.000Z,"Ma santé facile
@masantefacile
·
18 Jan","#Vaccins: vers un rappel autorisé pour les ados vivant avec des personnes fragiles,
masantefacile.com
Vaccins: vers un rappel autorisé pour les ados vivant avec des personnes fragiles
Vaccination d'un jeune homme le 8 janvier 2022 dans le centre ouvert 24 heures sur 24 à Sarrola-Carcopino en Corse",,,,,['https://pbs.twimg.com/card_img/1510747031555432458/FRZ6kJmN?format=jpg&name=small'],https://twitter.com/masantefacile/status/1483450366566047756
215,~ % Getch,@GetchTchern,2022-01-18T13:36:56.000Z,"~ % Getch
@GetchTchern
·
18 Jan","La candidate à la #PrimairePopulaire,  Christiane #Taubira, clarifie sa position sur les #vaccins: “Je n’ai jamais eu de doute” sur le vaccin et sa fiabilité (...) Elle rappelle avoir dit “tout ce qu’[elle] pensait” des antivax #VaccinezVous #COVID19
huffingtonpost.fr
Christiane Taubira clarifie sa position sur les vaccins (et sa sortie polémique)
L'ancience Garde des Sceaux, candidate à la présidentielle 2022, le martèle: elle n'a ""jamais eu de doute"" sur l'efficacité du vaccin contre le coronavirus.",,,,,['https://pbs.twimg.com/card_img/1510746945438072832/z7Zlt4eU?format=jpg&name=small'],https://twitter.com/GetchTchern/status/1483433226769154065
216,Gerard Dupin,@GerardDupin,2022-01-18T05:44:42.000Z,"Gerard Dupin
@GerardDupin
·
18 Jan","Sonia #Mabrouk dézingue un membre du #ConseilScientifique : «Si vous avez peur, alors il ne faut pas conseiller» 
https://lactucitoyenne.fr/actualites/sante/sonia-mabrouk-dezingue-un-membre-du-conseil-scientifique-si-vous-avez-peur-alors-il-ne-faut-pas-conseiller… #Oulalaïsme #macron #çaSuffit #vaccins 
@SoMabrouk
lactucitoyenne.fr
[VIDÉO] Sonia Mabrouk dézingue un membre du Conseil scientifique: «Si vous avez peur, alors il ne...
Sonia Mabrouk intervenait lors de son émission «Midi News» diffusée ce lundi 17 janvier 2022 sur CNews. «Qui l'a ...",,,,,['https://pbs.twimg.com/card_img/1511685478524858370/xsNdVFUD?format=jpg&name=small'],https://twitter.com/GerardDupin/status/1483314384151711744
217,Candelier,@Marc_Candelier,2022-01-18T21:02:06.000Z,"Candelier
@Marc_Candelier
·
18 Jan","Replying to 
@PhilippeMurer
Et en plus la vaccination protège plus ou moins bien  des formes graves du Covid !
#COVID #vaccins
https://youtu.be/Oj8aEzJNp6w via 
@YouTube
youtube.com
On n'est pas obligé de croire au père Noël !
Dans cette vidéo Didier R répond à la question de savoir si les vaccins permettent d'éviter les formes graves du Covid.
5",,,,5,['https://pbs.twimg.com/card_img/1511883717966548999/o2zHIW-T?format=jpg&name=240x240'],https://twitter.com/Marc_Candelier/status/1483545256339640329
218,Pierre De Larochelle,@plaroch,2022-01-18T01:29:13.000Z,"Pierre De Larochelle
@plaroch
·
18 Jan","Pour avoir une idée de ceux  qui critiquent #Legault sur Facebook..... #vaccins
youtube.com
Confronter Les Haters Complotistes À Leur Domicile (Menaces De Mort)
Yo guys ! On a plusieurs nouveaux accessoires maintenant disponibles sur buckboystv.ca. Vous nous avez demandé en grand nombre le retour des joggings buckboy...",,,,,['https://pbs.twimg.com/card_img/1510300154385022986/DadZyY60?format=jpg&name=240x240'],https://twitter.com/plaroch/status/1483250088029962241
219,LOU,@JLB75004,2022-01-18T22:14:04.000Z,"LOU
@JLB75004
·
18 Jan","Replying to 
@julienbahloul
@julienbahloul
 , c'est le #LouisBerlioz des temps modernes ! 
Faut piquer tout ce qui bouge ! 
#Acupuncture #vaccins #smarties 
Il est payé par 
@pfizer
 , c'est pas possible autrement ! 
#Pfizer #PfizerLeak
1
1",🐦,1,,1,[],https://twitter.com/JLB75004/status/1483563367486865418
220,Toute la Thaïlande,@Thailande_pays,2022-01-18T09:54:39.000Z,"Toute la Thaïlande
@Thailande_pays
·
18 Jan","La #Thaïlande a allouée un milliard de bahts aux victimes des #vaccins Covid-19 https://toutelathailande.fr/news/la-thailande-a-allouee-un-milliard-de-bahts-aux-victimes-des-vaccins-covid-19/… via 
@Thailande_pays
toutelathailande.fr
La Thaïlande a allouée un milliard de bahts aux victimes des vaccins Covid-19
Selon le secrétaire général du Bureau de la sécurité nationale (NHSO), Jadet Thammathat-aree, le NHSO a déjà approuvé l'indemnisation de 9 551 personnes qui
1",,,,1,['https://pbs.twimg.com/card_img/1511559516168540166/iHtRJFEr?format=jpg&name=small'],https://twitter.com/Thailande_pays/status/1483377285436940288
221,Ecoactu.ma,@EcoActu_ma,2022-01-18T15:41:12.000Z,"Ecoactu.ma
@EcoActu_ma
·
18 Jan","[COVID-19]  
 Rendez vous sur http://EcoActu.ma pour plus de précisions.
#ecoactu #Vaccins #COVID19 #maroc #news #actualité #actu #infos #information   #journal  #covid #marocco #Pandemie
ecoactu.ma
Covid-19 : 7.756 nouveaux cas et 18 décès ce 18 Janvier
Le bilan quotidien du Covid-19 au Maroc ce 18 Janvier, fait état de 7.756 nouveaux cas (soit un total de 1.059.586), 18 décès (15.012 au total) depuis le",🔔,,,,['https://pbs.twimg.com/card_img/1508621805229121538/2VoQUaO4?format=jpg&name=small'],https://twitter.com/EcoActu_ma/status/1483464497029423105
222,Candelier,@Marc_Candelier,2022-01-18T16:30:01.000Z,"Candelier
@Marc_Candelier
·
18 Jan","On n'est pas obligé de croire au père Noël !

Les vaccins permettent-ils d'éviter les formes graves du Covid ?
#COVID #vaccins
https://youtu.be/Oj8aEzJNp6w via 
@YouTube
youtube.com
On n'est pas obligé de croire au père Noël !
Dans cette vidéo Didier R répond à la question de savoir si les vaccins permettent d'éviter les formes graves du Covid.
1
1
1",,1,1,1,['https://pbs.twimg.com/card_img/1511883717966548999/o2zHIW-T?format=jpg&name=240x240'],https://twitter.com/Marc_Candelier/status/1483476782242271241
223,Fred Page,@FredPage777,2022-01-18T15:41:44.000Z,"Fred Page
@FredPage777
·
18 Jan","Replying to 
@DomCorner3
 and 
@HBuzzetti
Alors que de plus en plus disent qu'on ne peut compter sur les vaccins actuels pour sortir de la pandémie.... ok pour un temps y empêchent les cas graves mais c'est tout... va-t-on les critiquer ces #vaccins ou c'est interdit c'est le saint graal?

https://letemps.ch/monde/loms-reclame-vaccins-plus-efficaces-lofsp-deplore-une-hausse-cas-inedite-nouvelles-11-janvier…",,,,,['https://pbs.twimg.com/media/FJZRncbXoAsIORH?format=jpg&name=900x900'],https://twitter.com/FredPage777/status/1483464631028965378
224,Guillaume Abdelkrim,@abdelkrimguill1,2022-01-18T17:00:05.000Z,"Guillaume Abdelkrim
@abdelkrimguill1
·
18 Jan","Replying to 
@afpfr
Et c est la que l.on voit que la science est la plus forte. Nos chercheurs font 12 années d études alors moi je leurs fait confiance. Sans les scientifiques, on mourreraient tous a 40 ans . Chacun sont choix #vaccins
1
5",,1,,5,[],https://twitter.com/abdelkrimguill1/status/1483484351199391745
225,Eric Diss,@eric_diss,2022-01-18T10:42:16.000Z,"Eric Diss
@eric_diss
·
18 Jan","Replying to 
@BertrandGagnon
, 
@GigureSylvie3
 and 
@Roussette2020
Reiner Fuellmich, Dr Wodarg & Dr White : la toxicité des #vaccins diffère selon le numéro de lot !
odysee.com
Nouvelles Découvertes sur les injections - Reiner Fuellmich, Dr...
View Nouvelles Découvertes sur les injections - Reiner Fuellmich, Dr Wodarg & Dr White on Odysee
1",,,,1,['https://pbs.twimg.com/card_img/1512321099031367684/YbuksCeV?format=jpg&name=240x240'],https://twitter.com/eric_diss/status/1483389267321704453
